datetime,open,high,low,close
2024-12-11 11:00:00,2696.090088,2704.38989,2693.57007,2695.72998
2024-12-11 15:00:00,2695.71997,2698.37988,2675.55005,2689.88989
2024-12-11 19:00:00,2689.61011,2699.8999,2686.80005,2696.53003
2024-12-11 23:00:00,2696.61011,2715.98999,2690.72998,2713.21997
2024-12-12 03:00:00,2713.19995,2721.13989,2711.21997,2718.11011
2024-12-12 07:00:00,2718.12012,2720.3999,2716.12012,2720.1499
2024-12-12 11:00:00,2720.11011,2726.30005,2700.78003,2710.6001
2024-12-12 15:00:00,2710.58008,2720.47998,2709.8999,2716.86011
2024-12-12 19:00:00,2716.34009,2719.38989,2707.52002,2710.94995
2024-12-12 23:00:00,2710.8501,2712.47998,2675.22998,2679.69995
2024-12-13 03:00:00,2679.76001,2687.060059,2677.56006,2683.070068
2024-12-13 07:00:00,2683.070068,2683.59009,2679.61011,2680.73999
2024-12-13 11:00:00,2680.72998,2692.76001,2679.02002,2688.31006
2024-12-13 15:00:00,2688.16992,2690.6499,2681.28003,2683.3501
2024-12-13 19:00:00,2683.15991,2684.73999,2664.43994,2665.090088
2024-12-13 23:00:00,2664.90991,2672.98999,2654.80005,2660.1001
2024-12-14 03:00:00,2659.84009,2664.52002,2652.31006,2653.070068
2024-12-14 07:00:00,2653.030029,2653.56006,2646.23999,2648.51001
2024-12-16 07:00:00,2649.1499,2653.13989,2648.8501,2651.57007
2024-12-16 11:00:00,2651.47998,2655.68994,2643.6499,2653.96997
2024-12-16 15:00:00,2653.8501,2655.90991,2649.61011,2653.8501
2024-12-16 19:00:00,2653.6001,2664.21997,2652.43994,2663.6499
2024-12-16 23:00:00,2663.8501,2664.47998,2650.96997,2654.48999
2024-12-17 03:00:00,2654.53003,2655.82007,2648.61011,2653.36011
2024-12-17 07:00:00,2653.3501,2653.6499,2651.57007,2651.78003
2024-12-17 11:00:00,2651.81006,2658.76001,2651.27002,2653.68994
2024-12-17 15:00:00,2653.59009,2657.090088,2646.57007,2653.82007
2024-12-17 19:00:00,2653.47998,2653.72998,2636.36011,2642.31006
2024-12-17 23:00:00,2642.27002,2646.92993,2633.22998,2640.11011
2024-12-18 03:00:00,2640.26001,2649.1001,2636.80005,2645.40991
2024-12-18 07:00:00,2645.44995,2647.71997,2643.22998,2647.47998
2024-12-18 11:00:00,2647.51001,2651.80005,2645.3999,2645.73999
2024-12-18 15:00:00,2645.6001,2649.52002,2642.82007,2644.81006
2024-12-18 19:00:00,2644.73999,2649.65991,2642.22998,2646.23999
2024-12-18 23:00:00,2646.19995,2647.80005,2634.22998,2638.28003
2024-12-19 03:00:00,2638.26001,2640.060059,2604.28003,2604.28003
2024-12-19 07:00:00,2604.63989,2609.3999,2583.55005,2588.02002
2024-12-19 11:00:00,2588.1499,2618.11011,2587.93994,2610.22998
2024-12-19 15:00:00,2610.48999,2622.63989,2603.3999,2616.62012
2024-12-19 19:00:00,2616.65991,2626.44995,2613.36011,2616.86011
